voted_up,review,playtime_forever
True,Johnny could take my body in real life if he wanted to,90.71666666666667
True,good,12.65
True,8,9.2
True,One of the bests out there,27.166666666666668
True,I have enjoyed it. Love the dystopia.,31.65
True,"worth the money great game, great time.",143.03333333333333
True,Absolutely unique.,89.21666666666667
True,One of the best games I've played fo sure :),118.26666666666667
True,Yes,11.9
True,"Absolutely peak storyline, love the fact you can choose your own path and that every choice effects the story honestly this is one of the best games ive ever played and would 101% recommend",145.73333333333332
True,"Goodbye, Night City...

10/10",161.26666666666668
False,"Game would be great if it did not crash every ~0-30 minutes randomly. Tried all the fixes mentioned online, even rolling back to previous patches. My PC is more than capable of running it, but even the CD project Red support did not help me. Money wasted.",21.466666666666665
True,Preem,9.8
True,Game is very immersive and engaging. Doing side quests along the way of doing main quests is a favorite pass time. Sometimes I just walk through the city and admire the architecture and how alive Night City feels. I have this on PS5 as well and use crossplay saves with no issue. I recommend especially for stealth players who will have fun trouncing the unsuspecting.,18.183333333333334
True,gj,179.9
True,Oh my god this game is sooo peak i never expected it to be this good tbh,31.883333333333333
False,idk if i should buy ts again,1.3833333333333333
True,"Bought this game 5 yrs ago on Day one, Played for 1 hour and found the game too buggy.  Let sit until March 21.  Started it up and was hooked. 124 Hours later, Still in Night City",163.76666666666668
True,"""put some iron in your mouth and pull the trigger"" 10/10",62.5
True,Love it!,42.13333333333333
True,This game is a Masterpiece and Timeless!,153.4
True,Wake the ♥♥♥♥ up samurai,83.38333333333334
True,"Petit préambule : je rédige cette critique après deux runs complets (DLC compris) effectués début 2026.

Cyberpunk 2077 a fait couler beaucoup d'encre et suscité beaucoup d'attente suite à sa présentation à l'E3 et la diffusion de multiples trailers alléchants. Lorsqu'il est sorti, de nombreux bugs et des finitions bâclées ont fait les choux gras de la presse et enflammé les réseaux sociaux. Pourquoi me sens-je obligé de faire ce rappel des évènements passés ? Tout simplement car on peut constater qu'en 2026, après de nombreux patchs et une v2 salutaire, Cyberpunk 2077 me paraît être pleinement à la hauteur des promesses faites à son annonce. 

D'abord, ce qui saute aux yeux, littéralement, c'est la beauté et la cohérence graphique du jeu. Il n'y a pas un recoin du jeu ou l'on ne sente pas le boulot et l'amour des artistes de CD Projekt. La moindre affiche, le plus petit bout de ruelle, le couloir d'immeuble le plus banal témoignent tous d'un sens du détail admirable. 
La partie graphique est également magnifiée par une surcouche technique bien musclée qui à grand renfort de ray tracing (ou path tracing) produit des ambiances lumineuses et colorées qui renforcent l'atmosphère des lieux. 

Ensuite, on est frappé par l'habillage sonore extrêmement touffu du jeu. Les longues promenades pédestres que l'on fait en jeu permettent de se sentir plongé dans cet univers grâce à de multiples couches de sons: des conversations, des jingles de pub, la circulation aérienne et automobile, des fusillades... Tout cela renforce l'immersion. 
Quant à l'ambiance musicale, elle est particulièrement soignée. Les nombreuses pistes musicales dispensées par les multiples radios thématiques sont toutes excellentes et raccord avec l'univers du jeu. La bande originale n'est pas en reste avec de nombreux morceaux illustrant efficacement les différentes phases du jeu. 

Le scénario nous met dans les chaussures d'un mercenaire débutant qui va au fil de ses aventures acquérir un statut légendaire jusqu'à un dénouement final qui ne manquera pas de vous surprendre ( plusieurs fins sont possibles, mais il n'y a pas de happy end à Night City). Toutes les missions, des principales aux secondaires, bénéficient d'un niveau d'écriture très élevé : il y a toujours des situations intéressantes, des personnages intrigants, des pans de lore à découvrir.
Les dialogues sont particulièrement vivants et n'interrompent jamais le flow du jeu. Les choix du joueur ont des impacts appréciables sur le déroulé des échanges verbaux. Mention spéciale aux choix de dialogues liés aux compétences ou background du personnage principal qui apportent vraiment une variété bienvenue lors de multiples runs.

Enfin le gameplay est vraiment satisfaisant. Les fusillades sont toujours excellentes, avec de nombreuses combinaisons possibles entre les armes, leurs modificateurs et les compétences du personnage.
Les capacités de hacking permettent vraiment d'enrichir l'approche tactique: utilisation des caméras de surveillance, explosion à distance d'éléments du décor, suicide des ennemis, affection contagieuse, cécité, surdité... La boîte à outils du joueur est très garnie et il n'appartient qu'à lui de se constituer son petit panier sur mesure d'armes, d' améliorations cybernétiques et de hackings.
Différents builds sont ainsi possibles, du ninja adepte des armes blanches au gros bourrin spécialiste des explosifs et du shotgun en passant par le hacker adepte des armes aux munitions téléguidées. Il n'y a pas un build qui n'apporte pas son lot de surprises bienvenues ce qui apporte une rejouabilité bienvenue. 

Vous l'aurez compris, Cyberpunk 2077 est un  jeu fantastique. Ce n'est pas les quelques bugs (jamais bloquants) ou les plantages (évitez le fast travel) persistant encore aujourd'hui qui vont vous empêcher d'apprécier ce qui est aujourd'hui à mes yeux l'un des plus grands monuments du jeu vidéo AAA moderne.",390.71666666666664
